climate_similarity,flow_correlation,distance_km
0.16971141000791998,0.3974131374293323,3645.1437094078515
0.26884661000311305,0.29440580180800585,832.7975599991688
0.18808105674052875,0.46096424973456995,4898.328739304321
0.2324661136870552,0.08225760601098465,4268.3177611068095
0.5263202796569867,0.4744925325003867,1083.2260437289067
0.1831511338041317,0.28385091358481856,1264.197897919523
0.5627928319600826,0.5125352144739559,1077.2152175116175
0.388436458433577,0.5725234882720175,594.264651652585
0.18097293159381056,0.3991832142124181,724.8775844783008
0.17872674648563217,0.004234514056198226,1238.7973215721422
0.2015463551408801,0.26049709321492515,1652.1010838495808
0.15112745953597723,0.5443060009595547,4872.543807396658
0.16327527388685906,0.288624749854945,4504.168617351324
0.526550709914199,0.7860422555796088,254.0652792871273
0.12301479315888193,0.017023400193405615,2873.456406372938
0.147184497470943,0.41696623667448723,5261.941352191626
0.13354172908957218,0.15384049226048527,4650.652068222969
0.4311565264646807,0.5585051840748438,802.530345534512
0.3760148974752985,0.7099782331483546,316.08354704355105
0.24905575546103792,0.24745937089460646,1510.8713951051689
0.2229675449353096,0.4290930642261594,1072.660760388343
0.16480701923371688,0.30366087301669276,3869.389740532531
0.3154202503122662,0.6483893789217438,539.4512774548818
0.16498667065135353,0.022257350680145546,2029.825368917759
0.14864117282699682,0.09188425663641087,4677.91551687615
0.17699116387500557,0.17602138621626745,4005.763739994011
0.14020583718189356,0.19063551310372473,3674.9691754895557
0.23988156123030965,0.47798828636785873,1601.8283262272944
0.38405822579337445,0.609237435315866,664.5003501721799
0.14028919882277296,0.25574092184491803,4251.340233715981
0.21260067101684757,0.28595700321860695,2871.148963670357
0.1639510970000432,0.1800868318438069,3537.3443528642124
0.15497022592953932,0.28388834958359094,4632.026055441678
0.15072487326210415,0.12779998651786456,1628.2515115928177
0.3145221100880236,0.2469474077804152,1683.1293608085105
0.15381574664944903,0.4046289608625032,4864.179273703173
0.2572650176372686,0.06249210391364788,747.1538834724171
0.18850710540139903,0.081171630366202,2655.63070886177
0.27312212406246045,0.4375615758927465,1477.2025778952427
0.3650245180106916,0.40813008456373523,794.2028940678898
0.32691379056167835,0.6217377840799772,489.623192991325
0.5344734177388882,0.5526183049584557,592.6731043139413
0.1602498072123985,0.18749306185731954,4992.866588211224
0.24853327019288268,0.40885459263600527,1354.917940789337
0.4165674907001726,0.33758691382893335,1194.0452227608955
0.4151788730703034,0.6745832063628486,377.3918410623686
0.3921264885006323,0.6743090793643388,284.9113572698537
0.1689454336305544,0.3835536796230935,4747.697020218539
0.15242218963259924,0.2973756833249007,3606.262540291102
0.5973432307218677,0.7912640688904837,166.20252071537777
0.1629871270639724,0.4299084034761717,4166.90827394018
0.1885038661534235,0.5074288261517083,4718.980749020682
0.32718078992583327,0.4843107125560829,393.58561419139534
0.1427387195611903,0.2520393377263789,3689.9667845845643
0.13743885810568757,0.37981070745439555,1307.3756508510353
0.16042265482167434,0.26761892192431325,3693.997061559828
0.3077626885728066,0.5698177860866456,1523.1845158293454
0.3060558806466397,0.5483002006512873,920.661868947013
0.6393941742598462,0.8345033072659044,115.91800614943979
0.3899788339858565,0.294302678834014,1099.4943675658933
0.2475651265709229,0.19234060929674854,3171.1380525621753
0.2204380156252697,0.419666663515266,4896.353433513154
0.11965665223873234,0.19068726805205627,3538.3454445412717
0.3589952663491028,0.4006406423013697,1224.177570676053
0.1525517502194772,0.01067719336009922,4931.769658987224
0.4731288587197751,0.516304975109492,578.905558773834
0.14519137331051174,0.2393435295173432,4486.400414945858
0.36502468765546525,0.46592025112062013,1011.4279084928952
0.18293344509937803,0.14164584604152244,2790.938702203476
0.4714730467043246,0.6355781454639275,612.959068567326
0.6695301713406117,0.6852858950892299,393.19128964969724
0.29948386973984836,0.37124682659561586,1323.5062159834633
0.33521818870250514,0.597168573445137,564.2753246189387
0.12187978091924606,0.3172771281613694,5160.849095081348
0.11274588046304411,0.004354335764263791,3528.6008571864513
0.1652777939668423,0.12162251565533336,2602.9324569384444
0.5038360344579083,0.592553841635328,753.2757376940659
0.23247136534581345,0.2818684028622688,1799.878653852493
0.14732162978731883,0.35152972852887804,3757.0818495032718
0.3302270852215053,0.6181353626365907,280.5994031727382
0.2625162355156546,0.3402401825384644,1857.1198285576756
0.46015939953709784,0.2788617310671602,1381.379447392015
0.31871849696160814,0.7001119702305574,267.40359551136726
0.1559177097170571,0.07039328613425383,1668.859356970267
0.5278289487527876,0.46414637927475794,890.2083650406618
0.32218591382199674,0.9264904251535567,167.78812133827154
0.1293240311180087,0.40314187615993635,3112.7883613075996
0.32667015597902843,0.3957691400952471,691.2934092863517
0.33284257436848763,0.4776575032514926,998.9493634340857
0.1526102151634324,0.28477604715495686,3544.2602834675063
0.3613253048327963,0.6045498431160519,565.7176379081227
0.17049124889517112,0.44692755181829213,2245.9731094170374
0.14410825490315382,0.3105809191574798,5149.332090943174
0.5387432253176028,0.6948304130642858,297.84857454990646
0.3015932020101879,0.5546496018994128,1289.850036347346
0.3675404720220125,0.6630343919459003,433.74249328048313
0.17878738379524112,0.5094413365226785,4929.884425089557
0.1833343426532291,0.1532220184326204,3689.8581369003973
0.3034992241267767,0.4399347647243358,767.7487091650906
0.4725244071997787,0.5684777383476389,765.3157286763743
0.361803444950186,0.6558493472284804,770.2300742217217
0.17584397292082615,0.1449747616769133,3634.686481894427
0.21204029353121787,0.2246601047059639,995.9879361111542
0.16200871480789608,0.11318443503452588,4661.520281834253
0.14634371710714364,0.2616019285732711,3989.1425905172187
0.36396190053835287,0.6367446329246952,356.8680750856775
0.14645267111839227,0.38143822954049683,4103.51602521693
0.430669046517354,0.43610386605966006,1637.8074231913436
0.41244815047279415,0.6460454949117895,340.9655069325579
0.19155736906934948,0.05860942361707061,2542.8474841458233
0.1631358185866139,0.19700545906936462,2737.8897173809055
0.36537037033887393,0.6933780199925281,251.82910222203338
0.2317931409807117,0.2567897153470496,1095.7014631170202
0.1658132495102518,0.541594514742079,4938.646649612029
0.15611226710499615,0.4725556656960447,5212.967512545777
0.1643275783746016,0.04171724593540243,4961.013386363277
0.16117500280707217,0.08592715627994027,1352.2486803234983
0.15675230857976383,0.2771046377756937,4672.335534785137
0.09373201112244717,0.023435099996564866,2355.5090815287294
0.14691161804154512,0.5157198403462805,5071.5623454449815
0.4612147360041974,0.6166104936453382,435.79273214720826
0.8348804343983466,0.9492097225327767,15.306337485291364
0.2882320568838119,0.5897453136610802,424.8880886629293
0.12082163339892862,0.08394774075166905,2686.977123582822
0.41317554557791736,0.3872769092717776,1270.7950969464216
0.4414188442293696,0.5005086236129642,801.0945580061784
0.2578070439921391,0.5689323581574943,272.3668648998584
0.14912853562209794,0.22102686128887286,4018.5525733106238
0.12788799399904163,0.07779895611257927,3389.446296916103
0.1639694024193914,0.19035408597755918,1215.208875825681
0.18377369766976268,0.41737752656731714,1920.2191418795933
0.5064442748137868,0.7219375083854609,374.8726352909892
0.3030501774490578,0.339724884945181,531.8584157324381
0.3102177060028495,0.603782036603157,992.2052167371269
0.18763548973059221,0.1120832433245057,5036.550696146504
0.16836749786762834,0.009121796390355576,1800.2069952539484
0.2637571963372782,0.44527363771072986,801.417033228727
0.18710663910701672,0.40126879102966173,2125.4315513802662
0.15419848634936445,0.11984907444989913,4891.42123910874
0.20433154371007464,0.4581225925784567,4129.3794960327095
0.5507537060255392,0.8601089102903985,177.24700095235104
0.1415203065367316,0.22266828732815983,3212.626612058812
0.16122684537969303,0.021110837776246862,2520.7534799881814
0.29381496762889786,0.6444996624004683,343.9377262602365
0.2879165661150538,0.17553564407443112,1217.242206820134
0.1466404481252707,0.530969476841598,4954.705040139932
0.25251249754637906,0.3732891099436547,4675.398174975504
0.49811120742614184,0.5585518639770612,1011.6701801704683
0.5388141362259683,0.6341221317509995,607.5508549545594
0.14811098569817435,0.39939122160800655,5442.955538631802
0.38019759330439507,0.07165685853649624,967.3045381085815
0.16910699354855013,0.2651153675857051,3456.6937643280635
0.14161766836449888,0.024020195710963317,5004.0027505948765
0.2676780354762119,0.3489576704187267,1574.1022045957527
0.16657315205444734,0.39643096191544486,5114.931698093268
0.45293796356241245,0.5218171439160864,744.1957757825309
0.6069054300546113,0.4454033324665997,1168.452216675589
0.6239390546915184,0.6053217890190723,220.0439696591044
0.18688978261133937,0.40601448778979804,969.7127390860368
0.2252973103481704,0.383805623604294,611.2521749718862
0.23213861145426296,0.798193808400429,290.676081508894
0.18055205785919706,0.3582887131950245,5060.207645397987
0.22476041749474035,0.40839827116232325,5285.053211879841
0.35572124490865664,0.5377828245568844,806.9551852150391
0.26940365870016925,0.36913790424248477,849.52130131934
0.14462873547409383,0.26939453142857817,5130.96295878527
0.11776484211515675,0.38052981290326565,5084.495098426593
0.20170780102875005,0.18480948077177775,3447.8292833864575
0.14973122700855254,0.44371256198458164,5241.981765364407
0.14342597490833986,0.15590576441064607,4631.878659846189
0.17015593743261642,0.05041851268676908,5236.627640139113
0.5820302566792372,0.6881769793417413,83.6584389344233
0.1883991549791431,0.43428406613187776,5407.048640183419
0.298310586479632,0.6109330050245719,453.77563478236885
0.14198675175805958,0.36250390308696495,5517.067211549435
0.42492780024421445,0.5461668459892127,779.2201907123093
0.23320254569546678,0.0830541123390451,3673.4047721901234
0.1916273739107085,0.10213330467672589,1202.5847736362111
0.268979640571819,0.7669689904921007,368.76252540113916
0.2916779876609294,0.7847952683030748,303.01685236157766
0.166639776171689,0.037743609550602124,2033.0129827161265
0.1575935268594307,0.38100529835053937,4810.413957613916
0.20695223996982082,0.18309446487243106,1235.344723341731
0.36272015219776926,0.40149191538014056,969.0572354204105
0.17292902638292268,0.23609800046400806,3285.150500482553
0.13501238013594904,0.2681145955657844,4591.3855323056805
0.513431137532114,0.5379183824378442,1526.643856045183
0.25527961983386405,0.4190466592283408,679.1562324863653
0.17332444792799423,0.35821619892705436,4062.203219666296
0.38020737985699465,0.5382695459487924,798.2853288676745
0.23086465996108937,0.036862481136226116,3845.797859688368
0.3179219594288435,0.5232906760479286,798.6580420773491
0.23652069489481253,0.017779163649722398,3289.741889780064
0.47606320952406517,0.6710718132298796,600.5020246203168
0.26068474812215525,0.8445613321205806,183.87707357541248
0.16332549323170575,0.229936981714439,4086.6779432990947
0.36049778977814545,0.5826486140519906,443.6898214412937
0.4598688542317032,0.8569594020678167,83.60951493001915
0.32319333054640903,0.46799502214279365,1411.803038215397
0.45808831444052334,0.5503586706585273,1102.4749676719712
0.25602821355233724,0.4153003338007669,1142.3684135059832
0.1524796549516048,0.14687312660739021,3526.4421083287552
0.17901290831781122,0.015546292697417856,5329.927891932838
0.1931485202941068,0.13066373781775137,3394.634312568709
0.2126217074441882,0.2456754755899814,3203.0754450804675
0.17692947352731153,0.14114696228752596,1508.241462779059
0.12354744641795126,0.26881959697377983,4360.129235645379
0.12589640046907005,0.07243011251381908,2847.5044845566176
0.3241862066486105,0.31022781531622595,1133.0842969776766
0.2285636147258511,0.037880265531253586,2847.891887717321
0.5006041905233057,0.6369847425617825,419.05219497824254
0.1536131789329941,0.14673890816807755,2142.64620939252
0.43861999030109283,0.808188080533026,80.40530169923588
0.17740543430369676,0.44420322854600586,4874.6305615912715
0.15538609050436922,0.42057217829723326,4257.483662873294
0.4272074854161858,0.27035146705926766,974.0901418880669
0.36794400536569877,0.44462372655724774,728.4036068379055
0.43951361790736543,0.8221528920124538,54.535316558258565
0.24412646988994366,0.4699289455722089,1171.631716448797
0.4200962592858307,0.6845008222951671,258.38273061549665
0.4552910568065075,0.5413024775386831,677.2586588375649
0.1684624796662382,0.15505287296797018,4983.7867860989145
0.22313244483697015,0.015298160940966518,3276.688747304035
0.4922485288616939,0.4233210257273567,996.734976506918
0.2582928810622799,0.4746073260645587,1274.9221533376435
0.18199408819826973,0.42784829607139296,4175.1944653879855
0.16361757428634377,0.46706363022426567,4307.853640325814
0.4657656752287209,0.41161999843680036,1818.4907529020124
0.7399167602471979,0.39926207864551166,352.38068354658117
0.29286252656069284,0.5234799224166224,502.4176036452463
0.2767979301838412,0.16623331009904907,1980.3442300702095
0.16112822628591164,0.3520068953813403,4075.8410164840366
0.12996900639993272,0.28443321370250213,4827.498532584471
0.16600396297446968,0.40208386543241814,5261.538589666282
0.49240217104626044,0.49734076706779656,1097.8162955849118
0.10972589700596314,0.15549754652526965,3514.1959814668726
0.22283675310147333,0.5756223881601935,376.83780899501323
0.1714297175716406,0.43556053721850607,4188.656974786068
0.31189174604518,0.45380593935802177,1460.8288536973091
0.5363336448412392,0.3720525083993456,1146.2804051779408
0.19968204069593326,0.125843240516341,2381.140582160921
0.29494715552435313,0.6693743387695831,378.5259200831167
0.3330218773073503,0.5202736677658492,320.72105899069925
0.14914325710337784,0.3058994367401422,5622.480588600556
0.2513953441744237,0.41479422440591235,842.2665650140807
0.1501300314602176,0.3475587797249455,4597.733383178071
0.28763194787313306,0.5334411880121115,694.3084445883342
0.18268242133084395,0.4815394454730609,4823.389154845893
0.12187343383650509,0.21987786378667398,4188.229062070755
0.20451004901715442,0.470253129345703,4038.11912467156
0.2945400067745639,0.5215755853636851,706.817427442472
0.216403427123485,0.3411455865333908,1713.2670236033332
0.2941933738395274,0.45903506754330414,1402.5377950834095
0.1598155301989278,0.04558162781144202,2266.992256372653
0.4360830526167889,0.6464319334795134,471.7091341942934
0.3878455622656486,0.3211882386730271,1562.4647477094115
0.29456638175715305,0.544505304772451,780.3458918021654
0.16417684131255153,0.3923124521335759,5436.2769854477365
0.7124201823390075,0.7003012118053825,264.19590676463446
0.17183371543530074,0.25334386813951143,1288.2492937276695
0.1486486305454051,0.2513418689648168,4307.039149721077
0.35831441631525496,0.40147368792647314,2032.9996425356273
0.15214266704110221,0.13650005871312407,5215.67756519912
0.14705167334565752,0.2197539353599723,3989.799130935816
0.6844871507579849,0.7024545736736236,447.3006534785661
0.4473256035766348,0.5368892766989046,624.9041800970978
0.6433839337484349,0.7745284456350119,89.86604271787105
0.15214266704110221,0.13650005871312407,5215.67756519912
0.18905548875937617,0.1659600492991714,3100.0740752423167
0.7483604974724388,0.7134604513337368,74.76734172535929
0.14531852511716684,0.1985962815304403,4975.707026974262
0.16878176405832815,0.38166423317189097,3878.059104605725
0.2288076052245171,0.7095386178838575,375.76363428520955
0.30667363985655355,0.4775872409910754,1115.8677357498564
0.18003951120568348,0.052261985926881506,2196.2264696557686
0.620139588698045,0.5364225330155042,383.8729213528535
0.14927368721565232,0.41296034853844216,971.4438278161725
0.18239630062072382,0.3367535971021052,2153.361615798983
0.15665841338960826,0.2479333309711151,5053.137780436397
0.23984878004723093,0.218514050371003,1677.9444498279395
0.18082113420025867,0.14114303007518825,5040.206036324949
0.2291464587581536,0.30729403445719355,1344.428632702189
0.16223764960944215,0.4996245870407348,5120.075806664656
0.4281162900619948,0.37725361737021823,1174.8867827174956
0.11279541581746501,0.29947544851907143,3516.072857375436
0.6801924904855067,0.8546711876555536,76.37964540795019
0.1610457567585231,0.3688050118962784,4008.0213874525953
0.3024763073534946,0.5182145758660368,1094.8854706211164
0.33712835774417127,0.6539169488907703,185.8678085523958
0.15631097465083793,0.019389254127336497,3836.6492796985285
0.11891011009589118,0.33963624660906344,4940.423456281805
0.13971637280251514,0.31691364915045334,1282.2106603348273
0.14415519251650824,0.36722588789686544,3665.8400639976985
0.14718674426831901,0.18288291181307226,4075.7538064704922
0.27976086409324546,0.5919538834717611,975.3904976426913
0.2173476929815088,0.3476876971932914,3678.089105797809
0.2063971056961101,0.12227405564731944,2960.115189806114
0.1795138304742618,0.24043868876359167,3959.102180469135
0.34328294062988546,0.61761556127795,621.2930935156356
0.12736552293506573,0.04525961338283476,4004.8475597534903
0.15191628999411438,0.2903116557855079,3696.6542545833713
0.36718180227338276,0.6243327552662785,420.7664926302101
0.18443492376426163,0.14992846101709992,4506.362419201879
0.4091319488303542,0.3032041311064644,960.3153759629713
0.18947511240263126,0.4073536721339885,3028.2249953779406
0.4594554939850297,0.513915611661398,814.8194635793742
0.13496184826231286,0.2948417246429467,4805.359204262941
0.3651443208255086,0.44078722611117954,799.4952596063503
0.20332249598113747,0.11211714430923493,3841.780948784838
0.4897154074788184,0.502331036765586,841.5977922655829
0.3733858435790565,0.5988644222389026,568.627152250779
0.20444628903870007,0.2899406849224629,2700.3633765505265
0.4223127362064783,0.5786295678119224,728.0374417569279
0.17792643374093456,0.16997467779453734,1483.7759120089236
0.1794619441091639,0.3185201131811492,5009.595072555931
0.47624449254630796,0.7238961126886889,106.41055847030029
0.3446004889185383,0.29822312952493724,1348.0816324827179
0.1859836432020827,0.1571349999850802,3027.886227852405
0.1647663614939217,0.2410609210878671,4687.669554549979
0.24839089695185962,0.44618925094521505,601.5590784043918
0.3689208176886434,0.6426656392167419,329.33960897326597
0.16960968801604764,0.13031289354164285,4725.414020283771
0.15999904384608835,0.35972188766391505,4658.562475916286
0.278435290861425,0.16728917701191884,1796.0439689700383
0.1309003004554095,0.09038029558851914,5104.975777123295
0.13272642323038994,0.3650235092250968,3523.35893832911
0.18211574253962537,0.4201867775174973,4760.795623277803
0.9333993795770202,0.9764356836792372,12.268286697551211
0.19370566605033585,0.18479586660589287,2627.5698045890426
0.5449614562022871,0.7702445441218552,176.43957701443807
0.17341826461996174,0.21678400869703476,3269.3887321034913
0.1621698648354749,0.1620974009834205,2453.913061810189
0.4421575223923624,0.6130793063139409,626.1408047469081
0.3012749021682367,0.4191995423975234,980.7989357661983
0.534890614762769,0.3790395073737534,1079.7586546624252
0.2682088989771491,0.5114894037476976,1293.2099395754803
0.476355484489327,0.39308930883517046,1203.1744897488932
0.14769721357293855,0.29265414672983714,4341.047880297148
0.43664925919846875,0.20236940292114916,1472.0232646784652
0.13376340314919652,0.19035613277615057,4848.956294526999
0.15883008358994138,0.21090560441604583,5183.136622066691
0.1713652456200197,0.3491025128023463,4698.222826216316
0.23987514790045505,0.05092116708157111,4136.84004905953
0.17784328047249232,0.3862760324864995,563.6308999080406
0.3375445778761731,0.6407420329222603,403.618976400402
0.5142827411227723,0.4747251557125354,720.4775874015589
0.5488932140148713,0.7564440979463196,159.07769997069607
0.16407482691970351,0.09061825913175832,4678.4825020042135
0.19604819442497973,0.43438542014662973,3423.287264709195
0.31158209898578076,0.5807249814219562,899.0253251976656
0.3032569261728706,0.4290361400308938,1008.6527655840052
0.14283427052361727,0.1471598727548339,5385.635289718417
0.3274252556648153,0.48662880728949914,1066.034971218096
0.5303341788733222,0.48962070329025015,900.4591148362874
0.17441465957237579,0.48098283468897307,961.489180614957
0.4107872876149,0.7815833073881295,127.43101367286047
0.27860038835861267,0.4485367654832687,1239.2425132267185
0.6320389286795123,0.7486307266669109,112.40242069279836
0.11972599047401337,0.3042870957876437,5055.297349260691
0.1645980802871646,0.2593475792396139,5163.544901855058
0.7600743556025223,0.841848010306098,133.17234998003815
0.14916161081162188,0.1854959516066705,3613.188839503641
0.3497097652239355,0.39915466163430785,1217.6872830553682
0.45324714948377265,0.683328690067817,338.4660306161084
0.19768611752298423,0.2680100042243778,3752.456730549277
0.2298337513762873,0.6534476593780867,861.2439343566853
0.2511972679442607,0.3795429944203716,933.5691733416681
0.21239824078247452,0.6088356938874983,488.10554410169
0.5047442877280707,0.5755618279634594,884.5656818508103
0.22256789620502979,0.09055270327252946,3026.0305918674244
0.13975005422290918,0.013696363967113828,3822.480162551856
0.2908855156809956,0.47283554211973133,977.5121259919192
0.16428211477873914,0.18325881309193212,3788.0585756748337
0.12861154228650756,0.06281010345461174,2098.8948268750964
0.2031027572952232,0.13840741201045337,1842.3559709463755
0.20433154371007464,0.4581225925784567,4129.3794960327095
0.1824043082094465,0.4044033562700421,1927.499570553912
0.0945545180627978,0.04402637855287664,2821.292647820385
0.28192619490219356,0.42632015159084896,545.4421991876355
0.2835675763042211,0.595299936617293,764.2418247923952
0.3874631210867938,0.5064139620623304,830.1002486116853
0.10778223795731257,0.21478953742387732,5182.595507332087
0.6923343939494888,0.9217218956606692,15.293832109632081
0.15555198996017688,0.40195549276183484,3540.5330562304907
0.5068813268335919,0.4523659438637084,1062.0791038642608
0.15687597724684788,0.2815516058221331,5171.048067046497
0.30595138929553045,0.534211219880554,880.2444914618455
0.17485856105594139,0.5955321057567741,5800.313855335956
0.17523524603432436,0.4105049629818695,5018.354524142392
0.2728803568096977,0.42142932120063614,1906.1512644151815
0.357738618774617,0.6950600354730263,329.3544878061465
0.16230250833888915,0.04285917887630974,1752.7644772327537
0.6868046182149834,0.7470884076477887,188.32484489586787
0.13346850948781103,0.20887170075417788,4274.951051723895
0.20941296598118997,0.24795611754659783,2119.5724811198497
0.15864649684036017,0.10138113239569663,4689.964583099367
0.2778865022836726,0.5937928443312844,478.7633023309151
0.4935743598084449,0.641752774829746,591.4822675149404
0.3190666137750495,0.6087557825232424,237.7714726830535
0.11705179756005721,0.002143100131022227,4613.059837628109
0.2533672169314773,0.4446316166245169,584.3893389915562
0.25869378871612964,0.34230530928041164,1707.5469230925098
0.1136680680062996,0.04963464709493936,5107.587351532399
0.1502783952067122,0.31237856575580014,4604.21403378991
0.0945563234850441,0.04603309971044381,3450.3231534112897
0.40045203842040894,0.4909626305639582,676.0797135907255
0.20439158666588908,0.4517213859814312,3414.82047763248
0.5753923783484727,0.9549635807900232,29.861913544720487
0.3542801622907865,0.5570322747888904,1220.8434106610755
0.4913701943282783,0.49748541282252057,648.8929327044224
0.2812867984673362,0.256841461718927,839.451189849785
0.0842133570435472,0.04229385975935965,3687.6604620303865
0.46232166293994476,0.4904253096391358,482.04160000281007
0.43983732370582196,0.6565538082057513,374.1641890848532
0.18199408819826973,0.42784829607139296,4175.1944653879855
0.381409532629015,0.35220374832355983,1305.1338483402096
0.20835091867885663,0.07804141725585174,1663.5086072220788
0.1752590112112669,0.2055033585108486,4964.561272710393
0.29942331883917644,0.6923417129619169,190.00144298393263
0.15249458688817716,0.45698419237531823,3974.203626113551
0.15760448482407288,0.1577609904221209,5089.365997406072
0.3444026312371718,0.5408617553947817,1160.127714835195
0.18440711670795507,0.4581537518175749,4277.450180533122
0.5464148913943521,0.5929536633113434,256.4794964329267
0.32019100939708556,0.7642910062065287,965.6109982054303
0.7606966867264626,0.8614763991900373,89.16728287982374
0.191747336129844,0.5491457877760219,362.25168429211845
0.2724043131308846,0.6576033876264781,644.3561955569829
0.1641483960324002,0.14021105506065015,1685.0588508539854
0.42099207082131473,0.3751317643020519,1387.5006063718085
0.1687055062413502,0.030630972096642128,2493.787928941134
0.3997482762883813,0.8480444566712303,83.32944850446124
0.17057526148372726,0.28765961845959476,3714.0008272007535
0.34007464599563647,0.2611312893107481,864.089650459863
0.5440699983460254,0.33890728963407657,1300.6952145989994
0.7218801592564263,0.7689311669015848,398.3116396070961
0.47289749304281886,0.7504997348656155,204.99470723894788
0.42442534544606014,0.671827803940916,625.5516921263891
0.38844122491141225,0.34933928283744753,1131.102578994188
0.34290542756885406,0.5470679910761063,1508.8263020709037
0.2233665409412207,0.36184418593302836,3118.7099607068003
0.11615609029093617,0.28899146382285373,5296.049734111124
0.5779668930704627,0.5036055704816317,1077.801772665408
0.23994107018599833,0.4437221338769404,312.5951836115085
0.25037005841492593,0.6332384733295593,292.5766940350606
0.20190208031880091,0.11720381857770776,4725.361288415197
0.1209775715844951,0.3097262976798814,5633.887216039614
0.15628790598052397,0.4279226261825756,4254.513330603385
0.2763294676943563,0.16493156361482905,3468.9741141999702
0.8461264777975813,0.7959899652834627,42.66094848791421
0.1655212686836545,0.358692826930117,5155.8698638605765
0.23385938898775735,0.11887506453127226,3818.616930575625
0.15126983001755084,0.2770437429455016,3951.056070100767
0.13974951122845025,0.3213829581452145,5592.50161989497
0.459851354172397,0.6246639975970872,917.9844059058678
0.44692839042509874,0.4523963188565097,745.2232724106813
0.20825881192798815,0.017360058772935363,2093.446800700472
0.154505630812932,0.35991719454316157,3874.864199902025
0.3445983089415215,0.4758975267942381,1159.4096997869358
0.17917593214986965,0.06806295690040629,2502.2436176362717
0.24547488871694015,0.3990215617559252,4021.385374315185
0.30805820150257174,0.6122566318957265,649.9915904588543
0.45268782253972584,0.2594902479620441,1287.2242349255148
0.178322892704071,0.642394420534253,353.7722697346059
0.3804745182225537,0.49036749593917545,719.8812638205811
0.2667957635600115,0.4539330059892224,2258.1277475558377
0.13856674491093776,0.2813072586766378,4652.10891255788
0.16679269902972532,0.14381477090973846,2696.104818268556
0.12741067392055025,0.17416287947119333,4372.651129768263
